ts,phase,stage,uncertainty_index,request,vehicle,table_number,table_id,dynamic_t_begin,duration_type,gt_mean,phase_label,oracle_ctx_mode,delay_tolerance,severity,passed_terminals,current_time,action,reward,action_meaning,feasible,source,p_action1,algo,regime_id,context_id,drift_score,belief_smooth_penalty,value_residual,delta_t,policy_kl,action_prob,entropy,bootstrap,trust_region_scaled,trust_region_scale,gate_prob_0_mean,gate_prob_1_mean,gate_entropy_mean,expert0_action1_prob_mean,expert1_action1_prob_mean,expert_selected_ratio,moe_div_mean,pdi_future_mean,pdi_pref_mean,pdi_hard_mean,pdi_fail0_mean,pdi_fail1_mean,stage_family,matched,run_label,run_dir,distribution,seed,algorithm,algo_version,reward_pos,action1,action0,semantic_action,wait_like,engage_like,ts_decision,ts_reward,run_id,decision_seq,decision_id,stage_mode,pair_index,impl_stream,impl_list_idx,h_index,severity_bucket
,implement,receive_reward,0,3000000000016,38,982,,60,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,2,0,1.0,,,RL,0.0010430496186017,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698530.0011687,1772698532.2402613,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,84.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|84,eval_only,0.0,removal,80.0,79.0,mid(4-5)
,implement,receive_reward,0,3000000000019,36,982,,60,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,2,0,1.0,,,RL,0.001044922391884,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698529.927082,1772698532.232739,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,83.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|83,eval_only,0.0,removal,79.0,78.0,mid(4-5)
,implement,receive_reward,0,3000000000022,36,982,,60,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,2,0,1.0,,,RL,0.0010455197189003,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698529.8610775,1772698532.2163982,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,82.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|82,eval_only,0.0,removal,78.0,77.0,mid(4-5)
,implement,receive_reward,0,3000000000020,34,982,,60,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,2,0,0.0,,,RL,0.0010366163915023,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698529.795498,1772698531.8156426,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,81.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|81,eval_only,0.0,removal,77.0,76.0,mid(4-5)
,implement,receive_reward,1,3000000000001,60,983,,101,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,101,0,0.0,,,RL,,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,0,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698496.5199306,1772698496.5199306,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,80.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|80,eval_only,,removal,76.0,-1.0,mid(4-5)
,implement,receive_reward,1,3000000000029,111,983,,101,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,96,0,0.0,,,RL,0.0010359223233535,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698495.970097,1772698496.516927,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,79.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|79,eval_only,0.0,removal,75.0,75.0,mid(4-5)
,implement,receive_reward,1,3000000000006,109,983,,101,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,96,0,0.0,,,RL,0.0010352116078138,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698466.4212449,1772698496.4873877,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,78.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|78,eval_only,0.0,removal,74.0,74.0,mid(4-5)
,implement,receive_reward,1,3000000000024,100,983,,101,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,96,0,0.0,,,RL,0.0010372595861554,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698466.3575797,1772698496.0792692,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,77.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|77,eval_only,0.0,removal,73.0,73.0,mid(4-5)
,implement,receive_reward,0,3000000000023,92,984,,96,mix_mu_5_40_terminal_dependent,90,B,,,6.0,,2,0,0.0,,,RL,0.0010408256202936,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698463.675773,1772698465.568458,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,75.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|75,eval_only,0.0,removal,71.0,71.0,high(6+)
,implement,receive_reward,0,3000000000018,71,978,,52,mix_mu_5_40_terminal_dependent,90,B,,,6.0,,2,0,0.0,,,RL,0.001040514674969,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698637.2815628,1772698670.6530902,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,98.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|98,eval_only,0.0,removal,94.0,93.0,high(6+)
,implement,receive_reward,1,3000000000022,36,989,,1,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,86,0,0.0,,,RL,0.0010360428132116,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698227.2643993,1772698260.2245064,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,50.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|50,eval_only,0.0,removal,49.0,48.0,mid(4-5)
,implement,receive_reward,1,3000000000015,83,993,,87,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,87,0,0.0,,,RL,,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,0,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698130.5029938,1772698130.5029938,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,48.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|48,eval_only,,removal,47.0,-1.0,mid(4-5)
,implement,receive_reward,1,3000000000029,111,995,,2,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,70,0,1.0,,,RL,0.0010423547355458,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698003.1804788,1772698044.5807974,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,22.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|22,eval_only,0.0,removal,21.0,21.0,mid(4-5)
,implement,receive_reward,0,3000000000010,28,996,,70,mix_mu_5_40_terminal_dependent,90,B,,,4.0,,4,0,1.0,,,RL,0.0010443151695653,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698001.0041587,1772698008.0013492,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,21.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|21,eval_only,0.0,removal,20.0,20.0,mid(4-5)
,implement,receive_reward,0,3000000000005,26,996,,70,mix_mu_5_40_terminal_dependent,90,B,,,4.0,,4,0,1.0,,,RL,0.0010428677778691,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698000.9251611,1772698007.6487105,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,20.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|20,eval_only,0.0,removal,19.0,19.0,mid(4-5)
,implement,receive_reward,0,3000000000004,26,996,,70,mix_mu_5_40_terminal_dependent,90,B,,,4.0,,4,0,1.0,,,RL,0.0010431940900161,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698000.8467982,1772698007.2958453,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,19.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|19,eval_only,0.0,removal,18.0,18.0,mid(4-5)
,implement,receive_reward,0,3000000000006,24,996,,70,mix_mu_5_40_terminal_dependent,90,B,,,4.0,,4,0,1.0,,,RL,0.0010440576588734,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698000.738005,1772698006.9008443,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,18.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|18,eval_only,0.0,removal,17.0,17.0,mid(4-5)
,implement,receive_reward,0,3000000000017,20,996,,70,mix_mu_5_40_terminal_dependent,90,B,,,4.0,,4,0,1.0,,,RL,0.0010407953523099,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698000.6631331,1772698006.508983,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,17.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|17,eval_only,0.0,removal,16.0,16.0,mid(4-5)
,implement,receive_reward,0,3000000000002,18,996,,70,mix_mu_5_40_terminal_dependent,90,B,,,4.0,,4,0,0.0,,,RL,0.0010366830974817,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698000.5840497,1772698006.1138308,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,16.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|16,eval_only,0.0,removal,15.0,15.0,mid(4-5)
,implement,receive_reward,0,3000000000011,18,996,,70,mix_mu_5_40_terminal_dependent,90,B,,,4.0,,4,0,1.0,,,RL,0.0010409619426354,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698000.5089636,1772698005.7490857,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,15.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|15,eval_only,0.0,removal,14.0,14.0,mid(4-5)
,implement,receive_reward,0,3000000000013,16,996,,70,mix_mu_5_40_terminal_dependent,90,B,,,4.0,,4,0,0.0,,,RL,0.0010345189366489,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698000.4290898,1772698005.362619,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,14.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|14,eval_only,0.0,removal,13.0,13.0,mid(4-5)
,implement,receive_reward,0,3000000000000,11,996,,70,mix_mu_5_40_terminal_dependent,90,B,,,4.0,,4,0,1.0,,,RL,0.0010448755929246,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698000.3390543,1772698005.0035996,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,13.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|13,eval_only,0.0,removal,12.0,12.0,mid(4-5)
,implement,receive_reward,0,3000000000007,10,996,,70,mix_mu_5_40_terminal_dependent,90,B,,,4.0,,4,0,1.0,,,RL,0.0010442052735015,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698000.1951308,1772698004.5817478,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,12.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|12,eval_only,0.0,removal,11.0,11.0,mid(4-5)
,implement,receive_reward,0,3000000000009,8,996,,70,mix_mu_5_40_terminal_dependent,90,B,,,4.0,,4,0,1.0,,,RL,0.0010442052735015,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698000.1178818,1772698004.2199783,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,11.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|11,eval_only,0.0,removal,10.0,10.0,mid(4-5)
,implement,receive_reward,0,3000000000014,7,996,,70,mix_mu_5_40_terminal_dependent,90,B,,,4.0,,4,0,1.0,,,RL,0.0010410154936835,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698000.0257363,1772698003.9995277,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,10.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|10,eval_only,0.0,removal,9.0,9.0,mid(4-5)
,implement,receive_reward,0,3000000000008,6,996,,70,mix_mu_5_40_terminal_dependent,90,B,,,4.0,,4,0,1.0,,,RL,0.0010419619502499,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772697999.834261,1772698003.655943,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,9.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|9,eval_only,0.0,removal,8.0,8.0,mid(4-5)
,implement,receive_reward,0,3000000000003,3,996,,70,mix_mu_5_40_terminal_dependent,90,B,,,4.0,,4,0,0.0,,,RL,0.0010352486278861,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772697999.619156,1772698003.3635647,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,8.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|8,eval_only,0.0,removal,7.0,7.0,mid(4-5)
,implement,receive_reward,1,3000000000005,113,996,,0,mix_mu_5_40_terminal_dependent,90,B,,,6.0,,111,1,1.0,,,RL,0.998375415802002,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,1,0,remove,0,1,1772697948.119555,1772697964.4551203,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,7.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|7,eval_only,0.0,removal,6.0,6.0,high(6+)
,implement,receive_reward,0,3000000000012,90,997,,111,mix_mu_5_40_terminal_dependent,90,B,,,6.0,,3,0,0.0,,,RL,0.0010358917061239,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772697946.1884549,1772697948.9467592,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,6.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|6,eval_only,0.0,removal,5.0,5.0,high(6+)
,implement,receive_reward,0,3000000000015,83,997,,111,mix_mu_5_40_terminal_dependent,90,B,,,6.0,,3,0,1.0,,,RL,0.0010430524125695,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772697946.0706882,1772697948.691616,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,5.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|5,eval_only,0.0,removal,4.0,4.0,high(6+)
,implement,receive_reward,0,3000000000016,82,997,,111,mix_mu_5_40_terminal_dependent,90,B,,,6.0,,3,0,0.0,,,RL,0.0010368346702307,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772697945.4423156,1772697948.3632166,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,4.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|4,eval_only,0.0,removal,3.0,3.0,high(6+)
,implement,receive_reward,1,3000000000019,36,997,,3,mix_mu_5_40_terminal_dependent,90,B,,,6.0,,75,0,0.0,,,RL,0.0010768447536975,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772697912.8880136,1772697945.8606558,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,3.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|3,eval_only,0.0,removal,2.0,2.0,high(6+)
,implement,receive_reward,1,3000000000022,36,997,,3,mix_mu_5_40_terminal_dependent,90,B,,,6.0,,75,0,0.0,,,RL,0.0010344549082219,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772697912.541918,1772697945.5892768,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,2.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|2,eval_only,0.0,removal,1.0,1.0,high(6+)
,implement,receive_reward,1,3000000000011,111,995,,2,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,70,0,0.0,,,RL,0.0010710714850574,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698008.072226,1772698044.79968,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,23.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|23,eval_only,0.0,removal,22.0,22.0,mid(4-5)
,implement,receive_reward,0,3000000000021,70,990,,86,mix_mu_5_40_terminal_dependent,90,B,,,6.0,,3,0,1.0,,,RL,0.0010419143363833,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698225.751924,1772698227.5944116,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,49.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|49,eval_only,0.0,removal,48.0,47.0,high(6+)
,implement,receive_reward,1,3000000000019,114,995,,2,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,70,0,0.0,,,RL,0.0010391793912276,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698008.145147,1772698044.9691198,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,24.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|24,eval_only,0.0,removal,23.0,23.0,mid(4-5)
,implement,receive_reward,0,3000000000016,38,995,,2,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,2,0,0.0,,,RL,0.0010409143287688,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698044.4027455,1772698045.039973,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,26.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|26,eval_only,0.0,removal,25.0,25.0,mid(4-5)
,implement,receive_reward,0,3000000000010,28,993,,87,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,4,0,1.0,,,RL,0.0010379088344052,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698129.888973,1772698130.500063,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,47.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|47,eval_only,0.0,removal,46.0,46.0,mid(4-5)
,implement,receive_reward,0,3000000000005,26,993,,87,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,4,0,1.0,,,RL,0.0010443151695653,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698127.2883945,1772698130.4926898,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,46.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|46,eval_only,0.0,removal,45.0,45.0,mid(4-5)
